代码,名称,PER,PBR,時価総額,営業利益率,ROA,ROE,セクター,業種,配当利回り,EPS,更新日
6279,Zuiko Corporation,114.65614,0.795761,26930073600.0,5.021,0.8160000000000001,1.101,Industrials,Specialty Industrial Machinery,118.0,8.87,20260216
6282,Oiles Corporation,13.093248,0.969552,75286355968.0,10.401,4.4510003,8.06,Industrials,Tools & Accessories,328.0,197.43,20260216
6284,"Nissei ASB Machine Co., Ltd.",14.627813,1.9125447,113182867456.0,22.811002,9.004,13.958,Industrials,Specialty Industrial Machinery,305.0,516.14,20260216
6286,Seiko Corporation,8.949778,0.5461404,9345164288.0,4.7420003,3.7890002,7.468,Industrials,Specialty Industrial Machinery,196.0,161.68,20260216
6287,Sato Corporation,10.766795,0.91222125,77266968576.0,8.206,4.796,8.141,Industrials,Business Equipment & Supplies,327.0,221.05,20260216
6289,Giken Ltd.,40.311882,1.4667901,57048227840.0,15.089,4.025,5.2649997,Industrials,Farm & Heavy Construction Machinery,238.0,55.79,20260216
6291,"Airtech Japan, Ltd.",11.553682,1.3954638,13601751040.0,-5.412,0.198,0.332,Industrials,Pollution & Treatment Controls,413.99999999999994,116.24,20260216
6292,"Kawata Mfg. Co., Ltd.",10.183123,0.44357562,5749176832.0,3.997,2.384,2.5229999999999997,Industrials,Specialty Industrial Machinery,462.0,80.82,20260216
6293,"Nissei Plastic Industrial Co.,Ltd.",7.527061,0.4446344,17389654016.0,-3.26,-0.9560000000000001,-3.821,Industrials,Specialty Industrial Machinery,466.0,-42.21,20260216
6294,Okada Aiyon Corporation,12.587909,1.1097289,20037040128.0,10.196999499999999,3.978,9.132,Industrials,Farm & Heavy Construction Machinery,298.0,197.65,20260216
6298,"Y.A.C. Holdings Co., Ltd.",23.281506,1.2595755,20701911040.0,6.308999999999999,2.6589999,6.397,Technology,Electronic Components,353.0,48.88,20260216
6301,Komatsu Ltd.,17.288233,2.0926619,7005107388416.0,13.864,6.237,12.517999,Industrials,Farm & Heavy Construction Machinery,246.0,449.67,20260216
6302,"Sumitomo Heavy Industries, Ltd.",1.0714185,1.0070579,686487699456.0,5.335,2.4939999,4.6729997,Industrials,Specialty Industrial Machinery,263.0,5331.25,20260216
6305,"Hitachi Construction Machinery Co., Ltd.",16.101467,1.6103806,1402999013376.0,9.359,4.6899999999999995,9.613,Industrials,Farm & Heavy Construction Machinery,267.0,409.59,20260216
6306,"Nikko Co., Ltd.",18.09162,0.9273898,33025927168.0,3.266,2.266,5.3829997999999994,Industrials,Farm & Heavy Construction Machinery,393.0,47.37,20260216
6307,"Sansei Co.,Ltd.",8.838291,1.1338172,5611257856.0,18.555,8.67,14.455000000000002,Industrials,Specialty Business Services,214.0,81.69,20260216
6309,"Tomoe Engineering Co., Ltd.",15.691214,1.4835652,62608220160.0,4.216,6.107,9.3830004,Industrials,Specialty Industrial Machinery,341.0,134.98,20260216
6310,"Iseki & Co., Ltd.",49.266933,0.59762543,44102438912.0,-4.208,1.2710000000000001,3.856,Industrials,Farm & Heavy Construction Machinery,238.0,39.56,20260216
6315,TOWA Corporation,34.166565,3.1140428,210224594944.0,8.841000000000001,4.0009998,8.688,Technology,Semiconductor Equipment & Materials,75.0,82.01,20260216
6316,"Maruyama Mfg. Co., Inc.",12.989478,0.457542,9463715840.0,0.28700000000000003,2.458,4.8149999999999995,Industrials,Farm & Heavy Construction Machinery,316.0,184.38,20260216
6317,Kitagawa Corporation,5.1275454,0.3833886,16589088768.0,3.1240001,1.601,6.4569995,Industrials,Specialty Industrial Machinery,532.0,349.68,20260216
6322,Tacmina Corporation,9.006653,0.99854255,10936978432.0,12.911000999999999,6.514,11.094,Industrials,Specialty Industrial Machinery,316.0,175.87,20260216
6323,Rorze Corporation,32.164677,4.7640395,593479991296.0,25.338,10.4320005,15.334999999999999,Technology,Semiconductor Equipment & Materials,50.0,106.39,20260216
6324,Harmonic Drive Systems Inc.,79.280754,4.7351255,367307161600.0,5.0580001999999995,0.851,5.91,Industrials,Specialty Industrial Machinery,55.00000000000001,48.94,20260216
6325,"Takakita Co., Ltd.",11.668577,0.55102164,4596538880.0,10.163999,2.493,2.162,Industrials,Farm & Heavy Construction Machinery,246.0,34.88,20260216
6326,Kubota Corporation,18.606216,1.3182741,3457813315584.0,6.2340003,2.715,7.724,Industrials,Farm & Heavy Construction Machinery,166.0,163.44,20260216
6327,"Kitagawa Seiki Co.,Ltd.",27.429983,2.009929,10879493120.0,19.336000000000002,4.9390003,9.548,Industrials,Specialty Industrial Machinery,122.0,48.56,20260216
6328,"Ebara Jitsugyo Co.,Ltd.",15.324944,2.4094741,67286085632.0,12.911000999999999,8.298001000000001,17.058,Industrials,Conglomerates,278.0,184.34,20260216
6330,Toyo Engineering Corporation,40.238518,6.7791314,266916478976.0,-44.263000000000005,,,Industrials,Engineering & Construction,120.0,-46.89,20260216
6331,"Mitsubishi Kakoki Kaisha, Ltd.",13.264773,1.9928882,81040662528.0,10.471,7.566000000000001,17.166,Industrials,Pollution & Treatment Controls,372.0,268.38,20260216
6332,"Tsukishima Holdings Co., Ltd.",8.251147,1.4467078,133194932224.0,7.643,3.4979999999999998,18.406,Industrials,Pollution & Treatment Controls,244.0,409.64,20260216
6333,"Teikoku Electric Mfg.Co.,Ltd.",11.101577,1.5642309,47591944192.0,16.341,8.018,14.501000999999999,Industrials,Specialty Industrial Machinery,361.0,279.69,20260216
6334,"Meiji Machine Co., Ltd.",14.184897,1.4934967,4329019904.0,-3.289,0.328,6.068,Industrials,Specialty Industrial Machinery,299.0,28.34,20260216
6335,"Tokyo Kikai Seisakusho, Ltd.",625.0,0.5205519,4238471424.0,12.45,1.1280000000000001,1.9380000000000002,Industrials,Specialty Industrial Machinery,,0.84,20260216
6336,"Ishii Hyoki Co., Ltd.",7.0863276,0.6179866,6230149632.0,11.021,4.818,10.516,Industrials,Specialty Industrial Machinery,261.0,109.93,20260216
6337,TESEC Corporation,31.139648,1.0815187,15307044864.0,4.526,1.258,2.056,Technology,Semiconductor Equipment & Materials,351.0,93.45,20260216
6338,Takatori Corporation,15.315652,0.903772,8694866944.0,-20.188,2.6919998,6.322,Technology,Semiconductors,270.0,107.08,20260216
6339,"Sintokogio,Ltd.",19.609163,0.49258143,61129367552.0,2.0539999,0.963,3.2230000000000003,Industrials,Specialty Industrial Machinery,378.0,59.36,20260216
6340,Shibuya Corporation,11.086099,0.8915003,99460554752.0,10.943999999999999,4.4510003,8.295,Industrials,Specialty Industrial Machinery,387.0,324.28,20260216
6342,"Taihei Machinery Works, Limited",24.354853,0.55942774,4040316160.0,10.897,2.7279999999999998,3.1620000000000004,Basic Materials,Lumber & Wood Production,131.0,127.49,20260216
6343,Freesia Macross Corporation,10.575969,0.678318,9585310720.0,23.382998999999998,2.8499998,8.8290006,Industrials,Specialty Industrial Machinery,28.000000000000004,20.14,20260216
6345,Aichi Corporation,16.544985,1.2649635,90706591744.0,11.5159996,,,Industrials,Farm & Heavy Construction Machinery,429.0,84.92,20260216
6346,"Kikukawa Enterprise, Inc.",10.56926,0.58742326,7447703552.0,10.293999,3.209,4.5300003,Industrials,Specialty Industrial Machinery,166.0,580.93,20260216
6347,"Placo Co., Ltd.",,2.4045098,3772742144.0,6.666999999999999,,,Industrials,Specialty Industrial Machinery,152.0,-2.65,20260216
6349,Komori Corporation,12.744308,0.77145994,92375941120.0,11.420999499999999,3.846,8.365,Industrials,Specialty Industrial Machinery,405.0,136.61,20260216
6351,"Tsurumi Manufacturing Co.,Ltd.",13.626822,1.0761422,108980699136.0,11.364,5.314,7.959,Industrials,Specialty Industrial Machinery,121.0,166.73,20260216
6356,"Nippon Gear Co., Ltd.",8.741225,2.3738267,12941544448.0,10.497,5.6579999999999995,7.383000000000001,Consumer Cyclical,Auto Parts,90.0,103.99,20260216
6357,"Sansei Technologies, Inc.",12.128808,0.9638654,45739421696.0,6.865,4.761,12.32,Industrials,Specialty Industrial Machinery,234.0,207.44,20260216
6358,"Sakai Heavy Industries, Ltd.",34.37784,0.64221466,19474720768.0,0.0,1.277,1.6,Industrials,Farm & Heavy Construction Machinery,463.0,66.06,20260216
6360,"Tokyo Automatic Machinery Works, Ltd.",7.5980864,2.3180072,5571914752.0,-1.572,-2.6689998999999998,0.37,Industrials,Specialty Industrial Machinery,249.00000000000003,522.5,20260216
6361,Ebara Corporation,35.58992,5.0802093,2585192038400.0,15.017,6.815,15.808,Industrials,Specialty Industrial Machinery,124.0,159.09,20260216
6363,"Torishima Pump Mfg. Co., Ltd.",19.116652,1.190641,66975817728.0,4.9039997,2.4699999999999998,8.6940005,Industrials,Specialty Industrial Machinery,249.00000000000003,133.13,20260216
6364,Airman Corporation,11.4755,1.2973931,56664342528.0,14.911,7.774,12.695,Industrials,Specialty Industrial Machinery,386.0,182.04,20260216
6365,DMW Corporation,8.403126,0.8681699,24908781568.0,10.526,6.607,10.009,Industrials,Specialty Industrial Machinery,344.0,715.21,20260216
6366,Chiyoda Corporation,53.440052,3.7938232,406596026368.0,32.088003,11.097999999999999,124.47,Industrials,Engineering & Construction,,29.36,20260216
6367,"Daikin Industries,Ltd.",21.15288,1.8379881,5795082665984.0,5.163,4.4510003,9.29,Industrials,Building Products & Equipment,170.0,935.57,20260216
6368,Organo Corporation,26.134731,5.5045123,719626960896.0,19.436999999999998,11.942001,23.462999,Industrials,Pollution & Treatment Controls,122.0,598.82,20260216
6369,Toyo Kanetsu K.K.,12.063158,1.1394029,44560519168.0,4.842,4.6279997,9.712,Industrials,Specialty Industrial Machinery,360.0,237.5,20260216
6370,Kurita Water Industries Ltd.,39.54483,2.515906,880338337792.0,14.554,6.181,6.7909999999999995,Industrials,Pollution & Treatment Controls,139.0,203.44,20260216
6371,Tsubakimoto Chain Co.,11.81596,0.9470715,249831768064.0,8.719000000000001,3.5839999999999996,8.7510005,Industrials,Specialty Industrial Machinery,312.0,216.91,20260216
6376,"Nikkiso Co., Ltd.",24.209923,1.0552244,164991827968.0,11.2349994,2.803,9.137,Industrials,Specialty Industrial Machinery,219.0,104.42,20260216
6378,"Kimura Chemical Plants Co., Ltd.",12.441182,1.3457566,26183923712.0,9.3109995,4.9289998,10.7250005,Industrials,Specialty Industrial Machinery,325.0,106.26,20260216
6379,RAIZNEXT Corporation,12.89459,1.5738003,137899032576.0,8.172,7.438000000000001,12.696,Industrials,Engineering & Construction,451.99999999999994,197.99,20260216
6380,"Oriental Chain Mfg. Co., Ltd.",28.520266,2.4092972,4524529152.0,7.376,,,Industrials,Tools & Accessories,95.0,114.48,20260216
6381,ANEST IWATA Corporation,16.083202,1.4373564,68216926208.0,9.7550005,4.679,9.493,Industrials,Specialty Industrial Machinery,487.0,107.69,20260216
6382,Trinity Industrial Corporation,7.8961163,0.6554702,21881438208.0,8.417,5.165,7.893,Consumer Cyclical,Auto Parts,474.0,171.73,20260216
6383,"Daifuku Co., Ltd.",31.069206,5.1254153,2314366353408.0,14.503999,8.7110005,18.377,Industrials,Specialty Industrial Machinery,130.0,202.58,20260216
6384,"Showa Shinku Co., Ltd.",15.244445,0.9365725,10591413248.0,4.853,3.8469999999999995,6.151,Industrials,Specialty Industrial Machinery,426.99999999999994,112.5,20260216
6387,SAMCO Inc.,28.163013,3.5245662,47792865280.0,10.087,8.642,13.126999,Technology,Semiconductor Equipment & Materials,103.0,211.27,20260216
6390,"Kato Works Co.,Ltd.",5.664546,0.43850273,18872702976.0,-4.599,-1.2269999999999999,9.892,Industrials,Farm & Heavy Construction Machinery,476.0,-225.94,20260216
6391,Kaji Technology Corporation,12.846365,0.7409746,6112302080.0,20.596,3.726,8.234,Industrials,Specialty Industrial Machinery,107.0,287.63,20260216
6392,Yamada Corporation,9.690686,0.94487375,16468903936.0,15.824,6.7909999999999995,8.901,Industrials,Specialty Industrial Machinery,315.0,709.96,20260216
6393,"Yuken Kogyo Co., Ltd.",9.870432,0.5182476,11487970304.0,3.65,2.5150001,5.2589998,Industrials,Specialty Industrial Machinery,463.0,327.24,20260216
6395,Tadano Ltd.,9.525454,0.8464313,174102003712.0,6.926,2.691,9.292,Industrials,Farm & Heavy Construction Machinery,246.0,144.77,20260216
6396,"Unozawa-gumi Iron Works, Limited",12.158331,1.437982,5163023360.0,-0.94099995,3.34,9.758,Industrials,Specialty Industrial Machinery,112.99999999999999,384.51,20260216
6400,"Fuji Seiki Co.,Ltd.",10.342639,0.7130031,2639804672.0,3.5540000000000003,3.0869998,6.3769995999999995,Industrials,Specialty Industrial Machinery,483.0,31.52,20260216
6402,"Kanematsu Engineering Co., Ltd.",10.731531,3.9852068,8706733056.0,-0.062,0.11,-2.5339997999999997,Industrials,Specialty Industrial Machinery,68.0,165.68,20260216
6403,"Suido Kiko Kaisha, Ltd.",29.497557,1.6604164,17355792384.0,8.0699995,5.943,8.011,Industrials,Waste Management,136.0,137.13,20260216
6405,Suzumo Machinery Company Limited,25.130138,1.2768096,15620767744.0,8.253,1.925,2.686,Industrials,Specialty Industrial Machinery,290.0,55.71,20260216
6406,"Fujitec Co., Ltd.",28.571428,2.7628229,442225623040.0,11.829001,5.049,9.536,Industrials,Specialty Industrial Machinery,291.0,198.31,20260216
6407,CKD Corporation,27.640461,2.383907,347453227008.0,11.796,5.133,9.193999999999999,Industrials,Specialty Industrial Machinery,148.0,188.13,20260216
6408,"Ogura Clutch Co.,Ltd.",5.5418134,0.34482563,6133846016.0,4.192,1.3990001,9.011,Industrials,Specialty Industrial Machinery,127.0,739.83,20260216
6412,Heiwa Corporation,15.752829,0.7739372,196366696448.0,26.381,3.381,3.7809997999999996,Consumer Cyclical,Leisure,404.0,126.39,20260216
6413,Riso Kagaku Corporation,19.521788,1.1699777,78563966976.0,6.0949995999999995,,,Technology,Computer Hardware,400.0,63.57,20260216
6417,"Sankyo Co., Ltd.",8.521827,1.7499535,435320258560.0,36.947,,,Consumer Cyclical,Gambling,407.0,258.63,20260216
6418,"Japan Cash Machine Co., Ltd.",6.6522098,0.87639576,30789326848.0,16.922002,3.036,14.310001,Industrials,Business Equipment & Supplies,356.0,170.62,20260216
6419,Mars Group Holdings Corporation,8.209279,0.712581,59331977216.0,29.176999999999996,6.308999999999999,8.817001,Consumer Cyclical,Leisure,462.0,391.63,20260216
6420,Galilei Co. Ltd.,11.834414,1.3690274,149346697216.0,12.645000000000001,7.340000000000001,11.76,Industrials,Specialty Industrial Machinery,217.0,314.76,20260216
6424,"Takamisawa Cybernetics Company, Ltd.",7.0723686,0.6815326,4161045248.0,-3.5060000000000002,2.23,7.8940003999999995,Technology,Scientific & Technical Instruments,206.0,133.76,20260216
6425,Universal Entertainment Corporation,4.5446215,0.4445565,57653202944.0,-9.2080005,-0.63099996,-92.67800000000001,Consumer Cyclical,Leisure,,-2986.47,20260216
6428,OIZUMI Corporation,317.11713,0.41721386,7918302720.0,1.5420000999999999,0.877,2.487,Communication Services,Electronic Gaming & Multimedia,345.0,1.11,20260216
6430,"Daikoku Denki Co., Ltd.",6.2735405,0.7805856,39529918464.0,19.377,10.4899995,13.354,Technology,Computer Hardware,367.0,432.77,20260216
6432,"Takeuchi Mfg. Co., Ltd.",13.040495,1.9248648,342290563072.0,13.674,10.379,15.553,Industrials,Farm & Heavy Construction Machinery,285.0,568.23,20260216
6433,"HEPHAIST Co., Ltd.",,5.573984,14035310592.0,-14.360000000000001,-3.2679997000000003,-16.271,Industrials,Metal Fabrication,10.0,-58.56,20260216
6436,Amano Corporation,16.025616,2.1540189,284215803904.0,12.597,7.8020000000000005,12.810999,Technology,Scientific & Technical Instruments,450.0,249.85,20260216
6440,Juki Corporation,13.956957,0.6043283,19539941376.0,8.144,1.282,4.409,Industrials,Specialty Industrial Machinery,234.0,46.93,20260216
6444,Sanden Corporation,1.4247175,0.70513916,18834995200.0,1.0710000000000002,-0.522,2.94,Consumer Cyclical,Auto Parts,,-40.86,20260216
6445,JANOME Corporation,40.575275,0.6640838,23163602944.0,6.1680003999999995,2.331,1.9619999999999997,Consumer Cyclical,"Furnishings, Fixtures & Appliances",412.0,32.68,20260216
6448,"Brother Industries, Ltd.",14.539535,1.0665219,781182566400.0,8.565000000000001,4.875,7.083,Industrials,Business Equipment & Supplies,322.0,215.0,20260216
6454,"Max Co., Ltd.",23.454008,2.7388113,299395940352.0,16.785999,8.190999999999999,12.081999999999999,Industrials,Tools & Accessories,198.0,283.96,20260216
6455,Morita Holdings Corporation,13.329654,1.2368393,123834105856.0,11.591999999999999,6.648999999999999,11.061,Industrials,Farm & Heavy Construction Machinery,200.0,217.41,20260216
6457,Glory Ltd.,19.381672,0.9712668,213766193152.0,8.485,2.7309999,3.1659998000000003,Industrials,Specialty Industrial Machinery,274.0,207.98,20260216
6458,Sinko Industries Ltd.,14.334437,1.6110414,99345113088.0,16.392,6.454,10.618,Industrials,Building Products & Equipment,341.0,102.62,20260216
6459,Daiwa Industries Ltd.,16.57754,1.2126721,84164747264.0,17.16,5.7059999999999995,6.6610000000000005,Industrials,Specialty Industrial Machinery,353.0,102.85,20260216
6460,Sega Sammy Holdings Inc.,31.9458,1.5260036,550295175168.0,7.2909996,2.358,-3.656,Communication Services,Electronic Gaming & Multimedia,236.0,81.92,20260216
6463,"TPR Co., Ltd.",8.653847,0.538347,88192139264.0,5.357,2.131,5.5960003,Consumer Cyclical,Auto Parts,362.0,157.04,20260216
6464,"Tsubaki Nakashima Co., Ltd.",3.4205775,0.38892218,14497865728.0,-135.584,-8.524,-54.230000000000004,Industrials,Tools & Accessories,704.0,-56.04,20260216
6465,Hoshizaki Corporation,18.918726,1.9030186,747205492736.0,4.679,5.7979997,9.7229995,Industrials,Specialty Industrial Machinery,204.99999999999997,278.93,20260216
6466,"TVE Co., Ltd.",15.320935,0.7492745,9160680448.0,14.023,4.6669997,8.447000000000001,Industrials,Specialty Industrial Machinery,108.0,254.88,20260216
6467,Nichidai Corporation,3.768421,0.31008396,3233246208.0,-2.8250001,-1.0210000000000001,-3.408,Industrials,Specialty Industrial Machinery,167.0,-33.01,20260216
6469,"Hoden Seimitsu Kako Kenkyusho Co., Ltd.",46.62886,5.0074368,39518699520.0,7.051,4.2940002,11.189,Industrials,Specialty Industrial Machinery,43.0,79.35,20260216
6470,"Taiho Kogyo Co., Ltd.",916.0,0.3723014,25938606080.0,1.385,1.25,0.5599999999999999,Consumer Cyclical,Auto Parts,220.00000000000003,1.0,20260216
6471,NSK Ltd.,35.770912,0.94217217,640279183360.0,4.039000000000001,1.6929999000000002,3.0869998,Consumer Cyclical,Auto Parts,263.0,36.58,20260216
6472,NTN Corporation,17.62005,0.8989802,248682037248.0,3.2,1.975,-3.7969999999999997,Industrials,Tools & Accessories,267.0,-35.7,20260216
6473,JTEKT Corporation,33.25323,0.8215738,638734565376.0,2.483,1.6019999999999999,3.312,Consumer Cyclical,Auto Parts,294.0,60.34,20260216
6474,Nachi-Fujikoshi Corp.,22.074581,0.6574511,112158531584.0,4.7379999999999995,1.637,3.061,Industrials,Tools & Accessories,200.99999999999997,233.3,20260216
6479,MINEBEA MITSUMI Inc.,21.91772,1.6316595,1377874739200.0,6.79,,,Technology,Electronic Components,144.0,156.54,20260216
6480,"Nippon Thompson Co., Ltd.",23.136915,0.92313516,74480582656.0,5.314,1.677,5.2989996999999995,Industrials,Tools & Accessories,263.0,46.16,20260216
6481,"THK Co., Ltd.",52.57652,2.024932,529198350336.0,6.664000000000001,1.925,3.222,Industrials,Specialty Industrial Machinery,408.0,89.85,20260216
6482,Yushin Company,20.972483,0.75584847,25961498624.0,2.549,2.279,2.836,Industrials,Specialty Industrial Machinery,250.99999999999997,37.43,20260216
